1,3238664,456,0.336,-0.012,10.043,0.049,-0.097,0.005,31.833,-18.050,12.146
1,3238667,457,0.328,-0.004,10.056,0.050,-0.101,0.002,31.833,-18.050,12.146
1,3238670,459,0.328,-0.004,10.056,0.050,-0.101,0.002,31.833,-18.050,12.146
1,3238674,459,0.328,-0.004,10.056,0.050,-0.101,0.002,31.789,-17.700,12.496
1,3238859,456,0.317,-0.013,10.058,0.055,-0.106,-0.001,31.570,-17.626,12.146
1,3238906,459,0.321,-0.010,10.046,0.055,-0.106,-0.001,30.941,-18.211,11.751
1,3238910,462,0.299,-0.024,10.056,0.055,-0.106,-0.001,31.467,-17.773,11.678
1,3238936,458,0.312,-0.008,10.059,0.053,-0.108,-0.001,31.336,-17.816,12.496
1,3238940,459,0.303,-0.006,10.012,0.054,-0.106,-0.001,31.336,-17.816,12.496
1,3238944,458,0.303,-0.006,10.012,0.054,-0.106,-0.001,31.336,-17.816,12.496
1,3238965,460,0.324,-0.005,10.047,0.055,-0.114,-0.004,31.292,-18.094,11.780
1,3238996,457,0.321,0.000,10.071,0.055,-0.109,0.000,31.453,-18.050,12.189
1,3239000,461,0.339,-0.023,10.057,0.055,-0.108,-0.001,31.687,-18.123,12.511
1,3239003,459,0.339,-0.023,10.057,0.055,-0.108,-0.001,31.687,-18.123,12.511
1,3239025,459,0.319,-0.002,10.047,0.054,-0.106,-0.001,31.804,-17.890,11.897
1,3239056,458,0.321,-0.004,10.051,0.055,-0.108,-0.001,31.804,-17.977,12.014
1,3239060,461,0.321,-0.004,10.051,0.055,-0.108,-0.001,32.023,-17.933,12.233
1,3239063,459,0.321,-0.004,10.051,0.055,-0.108,-0.001,32.023,-17.933,12.233
1,3239085,455,0.316,-0.008,10.047,0.054,-0.108,-0.001,31.409,-18.752,11.707
1,3239116,461,0.316,-0.008,10.056,0.055,-0.108,-0.001,31.467,-18.094,12.482
1,3239120,454,0.316,-0.008,10.056,0.055,-0.108,-0.001,31.467,-18.094,12.482
1,3239124,459,0.316,-0.012,10.065,0.055,-0.108,-0.001,31.891,-17.860,12.657
1,3239145,455,0.331,-0.002,10.062,0.055,-0.108,0.000,31.818,-18.211,11.795
1,3239206,456,0.318,-0.016,10.053,0.055,-0.109,0.000,31.862,-18.503,12.540
1,3239209,455,0.318,-0.016,10.053,0.055,-0.109,0.000,31.862,-18.503,12.540
1,3239213,458,0.330,-0.004,10.047,0.055,-0.109,-0.001,32.067,-18.050,12.716
1,3239235,457,0.317,0.000,10.053,0.053,-0.105,0.000,31.789,-18.123,12.599
1,3239266,462,0.323,-0.001,10.067,0.055,-0.109,-0.002,31.920,-18.036,12.526
1,3239270,457,0.336,-0.011,10.031,0.055,-0.108,-0.001,31.920,-18.036,12.526
1,3239274,457,0.336,-0.011,10.031,0.055,-0.108,-0.001,31.862,-18.182,12.321
1,3239295,461,0.323,-0.011,10.049,0.054,-0.105,0.000,31.540,-17.992,12.160
1,3239386,455,0.317,-0.014,10.063,0.056,-0.106,-0.313,31.614,-18.284,13.037
1,3239416,457,0.322,-0.014,10.064,0.054,-0.108,-0.001,31.716,-18.065,12.321
