1,90977,405,0.372,-0.096,10.032,0.053,-0.103,0.002,30.854,-17.159,12.730
1,90981,404,0.391,-0.138,10.064,0.060,-0.128,-0.011,30.854,-17.159,12.730
1,90985,406,0.391,-0.138,10.064,0.060,-0.128,-0.011,30.824,-17.407,12.979
1,90988,405,0.391,-0.138,10.064,0.060,-0.128,-0.011,30.824,-17.407,12.979
1,91011,400,0.385,-0.115,10.061,0.055,-0.109,0.000,30.474,-16.969,13.110
1,91040,405,0.400,-0.123,10.039,0.054,-0.109,0.000,30.415,-17.086,12.657
1,91043,408,0.400,-0.123,10.039,0.054,-0.109,0.000,30.415,-17.086,12.657
1,91047,402,0.400,-0.123,10.039,0.054,-0.109,0.000,30.561,-17.203,12.613
1,91070,403,0.409,-0.127,10.046,0.055,-0.108,-0.001,30.196,-17.495,13.607
1,91074,405,0.409,-0.127,10.046,0.055,-0.108,-0.001,29.816,-17.495,13.607
1,91078,405,0.409,-0.127,10.058,0.055,-0.108,-0.001,29.816,-17.495,13.607
1,91100,406,0.413,-0.123,10.051,0.054,-0.109,0.000,30.123,-17.276,12.540
1,91104,406,0.413,-0.123,10.051,0.054,-0.109,0.000,30.123,-17.276,12.540
1,91107,403,0.428,-0.123,10.028,0.054,-0.114,-0.001,30.123,-17.276,12.540
1,91129,406,0.390,-0.122,10.059,0.054,-0.108,0.001,30.488,-17.056,12.029
1,91133,405,0.390,-0.122,10.059,0.054,-0.108,0.001,30.035,-17.159,13.096
1,91137,404,0.445,-0.111,10.052,0.053,-0.108,0.001,30.035,-17.159,13.096
1,91160,407,0.406,-0.127,10.046,0.055,-0.109,0.000,29.845,-17.378,12.672
1,91164,401,0.406,-0.127,10.046,0.055,-0.109,0.000,29.845,-17.378,12.672
1,91167,405,0.382,-0.123,10.058,0.055,-0.105,0.001,29.845,-17.378,12.672
1,91190,404,0.403,-0.122,10.051,0.055,-0.108,0.000,30.722,-17.115,11.941
1,91194,406,0.403,-0.122,10.051,0.055,-0.108,0.000,30.722,-17.115,11.941
1,91197,403,0.406,-0.124,10.038,0.055,-0.109,0.000,30.751,-16.910,12.891
1,91220,404,0.400,-0.126,10.039,0.056,-0.111,-0.001,30.357,-17.246,12.847
1,91223,406,0.425,-0.103,10.041,0.056,-0.111,0.312,30.210,-16.939,13.388
1,91227,405,0.425,-0.103,10.041,0.054,-0.109,0.000,30.210,-16.939,13.388
1,91250,406,0.401,-0.117,10.052,0.054,-0.109,0.000,30.561,-17.451,12.569
1,91311,401,0.407,-0.129,10.052,0.055,-0.110,0.001,30.152,-17.407,13.066
1,91314,405,0.400,-0.128,10.039,0.054,-0.108,0.001,30.152,-17.407,13.066
1,91318,406,0.400,-0.128,10.039,0.054,-0.108,0.001,30.152,-17.407,13.066
1,91340,405,0.409,-0.122,10.031,0.054,-0.106,0.000,30.181,-17.363,11.941
1,91371,404,0.398,-0.117,10.049,0.054,-0.110,0.000,30.313,-16.998,12.511
1,91401,403,0.412,-0.111,10.051,0.055,-0.109,0.000,29.728,-17.071,12.935
1,91405,401,0.412,-0.111,10.051,0.055,-0.109,0.000,29.728,-17.071,12.935
1,91408,409,0.412,-0.111,10.051,0.055,-0.109,0.000,29.728,-17.071,12.935
1,91430,404,0.408,-0.123,10.049,0.055,-0.109,0.000,29.947,-17.509,12.365
1,91434,405,0.408,-0.123,10.049,0.055,-0.109,0.000,30.561,-17.378,12.248
1,91437,407,0.408,-0.123,10.091,0.055,-0.109,0.000,30.561,-17.378,12.248
1,91459,403,0.407,-0.120,10.041,0.055,-0.108,0.001,29.991,-17.246,13.139
1,91463,407,0.407,-0.120,10.041,0.055,-0.108,0.001,29.991,-17.246,13.139
1,91467,408,0.435,-0.128,10.045,0.056,-0.108,0.000,29.991,-17.246,13.139
1,91490,405,0.401,-0.132,10.049,0.056,-0.109,0.001,30.517,-17.378,12.511
1,91494,406,0.401,-0.132,10.049,0.056,-0.109,0.001,30.517,-17.378,12.511
1,91498,404,0.428,-0.116,10.062,0.055,-0.109,0.000,30.064,-17.495,12.745
1,91520,406,0.407,-0.122,10.041,0.054,-0.108,0.000,29.626,-17.276,12.701
1,91524,404,0.407,-0.122,10.041,0.054,-0.108,0.000,30.240,-17.159,12.862
1,91527,402,0.386,-0.117,10.062,0.054,-0.108,0.000,30.240,-17.159,12.862
1,91550,406,0.403,-0.122,10.043,0.056,-0.108,0.000,29.889,-17.305,11.985
1,91553,406,0.403,-0.122,10.043,0.056,-0.108,0.000,29.889,-17.305,11.985
1,91557,403,0.400,-0.136,10.065,0.056,-0.109,-0.001,29.889,-17.305,11.985
1,91580,407,0.406,-0.122,10.045,0.055,-0.109,0.000,30.240,-17.612,12.979
1,91583,404,0.395,-0.132,10.035,0.055,-0.109,0.000,30.240,-17.612,12.979
1,91609,405,0.401,-0.129,10.033,0.054,-0.108,0.002,29.977,-17.539,11.999
1,91614,407,0.419,-0.124,10.034,0.053,-0.109,0.001,29.977,-17.539,11.999
1,91617,406,0.419,-0.124,10.034,0.053,-0.109,0.001,29.977,-17.539,11.999
1,91640,404,0.409,-0.121,10.041,0.055,-0.106,0.001,30.196,-17.890,12.599
1,91644,406,0.431,-0.110,10.070,0.054,-0.108,0.002,30.196,-17.890,12.599
1,91647,404,0.431,-0.110,10.070,0.054,-0.108,0.002,29.787,-17.305,13.023
1,91669,406,0.408,-0.116,10.043,0.054,-0.109,0.002,30.722,-17.290,12.204
1,91701,403,0.402,-0.128,10.051,0.055,-0.109,0.000,30.064,-17.027,12.467
1,91705,405,0.402,-0.128,10.051,0.055,-0.109,0.000,30.064,-17.027,12.467
1,91708,405,0.402,-0.128,10.051,0.055,-0.109,0.000,30.064,-17.027,12.467
1,91730,403,0.390,-0.128,10.047,0.055,-0.109,0.000,30.444,-17.407,12.496
1,91760,405,0.400,-0.118,10.047,0.056,-0.108,0.000,30.123,-17.319,12.409
1,91764,407,0.400,-0.118,10.047,0.056,-0.108,0.000,30.123,-17.319,12.409
1,91768,405,0.400,-0.118,10.055,0.056,-0.108,0.000,30.123,-17.319,12.409
1,91790,403,0.407,-0.122,10.058,0.055,-0.109,0.001,30.152,-17.583,12.759
1,91793,407,0.407,-0.122,10.058,0.055,-0.109,0.001,30.152,-17.583,12.759
1,91821,406,0.418,-0.115,10.045,0.055,-0.110,0.000,30.167,-17.305,11.912
