1,798218,510,0.378,-0.138,10.041,0.055,-0.115,-0.005,30.956,-17.451,11.459
1,798222,511,0.378,-0.138,10.041,0.055,-0.115,-0.005,30.956,-17.451,11.459
1,798226,509,0.368,-0.121,10.070,0.054,-0.109,-0.002,31.117,-17.553,11.853
1,798229,510,0.368,-0.121,10.070,0.054,-0.109,-0.002,31.117,-17.553,11.853
1,798252,509,0.388,-0.117,10.057,0.055,-0.109,-0.001,30.854,-17.583,11.371
1,798256,511,0.385,-0.117,10.057,0.055,-0.108,-0.001,30.854,-17.583,11.371
1,798259,508,0.385,-0.117,10.057,0.055,-0.108,-0.001,30.854,-17.583,11.371
1,798281,509,0.379,-0.115,10.065,0.055,-0.108,0.000,31.102,-17.524,10.962
1,798285,509,0.380,-0.122,10.071,0.054,-0.108,0.000,31.102,-17.524,10.962
1,798289,511,0.380,-0.122,10.071,0.054,-0.108,0.000,31.774,-17.349,11.356
1,798311,510,0.388,-0.120,10.047,0.056,-0.109,0.000,31.219,-17.290,11.035
1,798315,511,0.388,-0.120,10.047,0.054,-0.109,0.000,31.131,-17.319,11.459
1,798318,510,0.388,-0.120,10.047,0.054,-0.109,0.000,31.131,-17.319,11.459
1,798341,509,0.388,-0.128,10.040,0.054,-0.108,0.001,30.795,-16.925,11.327
1,798345,510,0.388,-0.128,10.040,0.054,-0.108,0.001,30.795,-16.925,11.327
1,798348,511,0.388,-0.128,10.040,0.054,-0.108,0.001,30.795,-16.925,11.327
1,798372,513,0.385,-0.126,10.045,0.054,-0.109,0.001,31.146,-17.451,11.415
1,798375,509,0.385,-0.126,10.045,0.054,-0.109,0.001,31.146,-16.866,11.576
1,798378,512,0.385,-0.126,10.045,0.054,-0.109,0.001,31.190,-16.866,11.576
1,798401,508,0.392,-0.123,10.052,0.055,-0.106,0.000,30.912,-17.393,11.400
1,798405,509,0.392,-0.123,10.052,0.055,-0.106,0.000,30.912,-17.393,11.400
1,798409,511,0.388,-0.120,10.076,0.055,-0.106,0.000,30.912,-17.393,11.400
1,798431,511,0.385,-0.109,10.052,0.054,-0.106,0.000,31.175,-17.583,11.254
1,798435,513,0.385,-0.109,10.052,0.054,-0.106,0.000,31.175,-17.583,11.254
1,798438,508,0.426,-0.103,10.006,0.054,-0.106,0.000,31.350,-16.983,11.093
1,798461,510,0.397,-0.120,10.044,0.054,-0.109,-0.001,30.824,-17.276,11.824
1,798464,510,0.397,-0.120,10.044,0.054,-0.109,-0.001,30.868,-16.998,11.576
1,798468,509,0.434,-0.136,10.056,0.053,-0.106,0.000,30.868,-16.998,11.576
1,798491,511,0.378,-0.133,10.049,0.054,-0.110,0.000,30.839,-17.436,10.903
1,798495,510,0.378,-0.133,10.049,0.054,-0.110,0.000,30.839,-17.436,10.903
1,798499,509,0.379,-0.122,10.087,0.053,-0.106,0.001,30.839,-17.436,10.903
1,798521,511,0.386,-0.118,10.057,0.054,-0.109,0.000,30.970,-17.261,11.678
1,798525,511,0.398,-0.138,10.051,0.054,-0.109,0.000,30.970,-17.261,7.936
1,798528,510,0.398,-0.138,10.051,0.055,-0.110,0.000,31.102,-17.217,11.196
1,798551,511,0.391,-0.117,10.057,0.054,-0.110,-0.001,31.073,-17.290,10.830
1,798555,510,0.395,-0.105,10.015,0.054,-0.110,-0.002,31.073,-17.290,10.830
1,798558,511,0.395,-0.105,10.015,0.054,-0.110,-0.002,31.073,-17.290,10.830
1,798582,512,0.383,-0.109,10.056,0.054,-0.108,0.000,30.590,-17.261,11.108
1,798584,510,0.401,-0.109,10.044,0.055,-0.109,-0.001,30.590,-17.261,11.108
1,798588,511,0.401,-0.109,10.044,0.055,-0.109,-0.001,30.810,-17.466,10.976
1,798611,508,0.397,-0.124,10.044,0.055,-0.110,-0.001,30.795,-17.685,11.415
1,798615,509,0.353,-0.122,10.039,0.054,-0.109,0.000,31.044,-16.925,11.736
1,798619,509,0.353,-0.122,10.039,0.054,-0.109,0.000,31.044,-16.925,11.736
1,798641,507,0.368,-0.122,10.053,0.054,-0.110,-0.001,30.941,-17.509,11.298
1,798671,510,0.392,-0.116,10.052,0.055,-0.108,-0.001,30.985,-17.846,10.962
1,798675,512,0.392,-0.116,10.052,0.055,-0.108,-0.001,30.985,-17.846,11.137
1,798679,511,0.392,-0.116,10.052,0.055,-0.108,-0.001,31.555,-16.910,11.137
1,798701,511,0.385,-0.124,10.050,0.054,-0.110,0.000,31.307,-17.612,11.429
1,798705,508,0.385,-0.124,10.050,0.054,-0.110,0.000,31.307,-17.612,11.429
