1,3364184,342,0.368,-0.019,10.038,0.054,-0.108,0.000,32.681,-18.723,11.941
1,3364188,343,0.346,0.001,10.003,0.055,-0.115,-0.004,32.681,-18.723,11.941
1,3364192,341,0.346,0.001,10.003,0.055,-0.115,-0.004,32.622,-18.196,11.780
1,3364195,341,0.346,0.001,10.003,0.055,-0.115,-0.004,32.622,-18.196,11.780
1,3364247,340,0.312,-0.002,10.044,0.054,-0.108,0.000,32.724,-18.182,12.540
1,3364250,338,0.312,-0.002,10.044,0.054,-0.108,0.000,32.724,-18.182,12.540
1,3364253,340,0.312,-0.002,10.044,0.054,-0.108,0.000,32.388,-17.933,12.409
1,3364275,342,0.317,-0.011,10.051,0.054,-0.108,0.000,32.505,-18.109,11.897
1,3364279,337,0.317,-0.011,10.051,0.054,-0.108,0.000,32.695,-17.670,11.488
1,3364283,337,0.317,-0.011,10.051,0.054,-0.108,0.000,32.695,-17.670,11.488
1,3364306,341,0.316,-0.007,10.050,0.055,-0.106,0.000,32.461,-18.386,11.692
1,3364310,339,0.316,-0.007,10.050,0.055,-0.106,0.000,32.461,-18.386,11.692
1,3364313,340,0.318,-0.026,10.106,0.055,-0.106,0.000,32.461,-18.386,11.692
1,3364335,341,0.330,-0.019,10.055,0.054,-0.106,-0.001,32.403,-17.846,11.941
1,3364339,341,0.330,-0.019,10.055,0.054,-0.106,-0.001,32.403,-17.846,11.941
1,3364342,337,0.301,0.008,10.033,0.054,-0.106,0.000,32.271,-18.021,11.576
1,3364366,339,0.307,0.011,10.050,0.054,-0.106,0.000,32.315,-18.518,12.555
1,3364369,340,0.307,0.011,10.050,0.054,-0.106,0.000,32.315,-18.255,12.526
1,3364373,340,0.318,0.002,10.107,0.056,-0.109,-0.002,32.315,-18.255,12.526
1,3364395,341,0.324,-0.001,10.049,0.054,-0.106,0.000,32.125,-18.328,11.386
1,3364456,339,0.324,-0.008,10.044,0.055,-0.108,-0.001,32.607,-18.050,12.321
1,3364546,335,0.303,0.001,10.059,0.053,-0.109,0.000,31.994,-18.313,11.619
1,3364549,341,0.313,-0.019,10.062,0.055,-0.109,-0.001,31.994,-18.313,11.619
1,3364576,339,0.316,-0.017,10.059,0.055,-0.106,-0.001,32.227,-18.518,12.233
1,3364580,336,0.316,-0.017,10.059,0.055,-0.108,-0.001,32.110,-18.036,11.970
1,3364583,337,0.316,-0.017,10.059,0.055,-0.108,-0.001,32.110,-18.036,11.970
1,3364605,340,0.316,-0.014,10.073,0.054,-0.103,-0.001,32.505,-18.416,12.204
1,3364609,338,0.316,-0.014,10.073,0.054,-0.106,-0.001,32.505,-18.416,12.204
1,3364696,340,0.319,-0.013,10.064,0.056,-0.108,0.001,32.271,-18.182,11.692
1,3364700,337,0.319,-0.013,10.064,0.056,-0.108,0.001,32.271,-18.182,11.692
1,3364725,343,0.327,0.000,10.068,0.055,-0.108,-0.001,32.242,-18.386,11.386
1,3364729,336,0.327,0.000,10.068,0.055,-0.108,-0.001,32.242,-18.386,11.386
1,3364733,344,0.299,-0.018,10.032,0.055,-0.109,0.000,32.125,-18.270,12.146
1,3364755,343,0.315,-0.005,10.056,0.055,-0.108,-0.001,32.286,-18.138,12.365
1,3364759,341,0.315,-0.005,10.056,0.055,-0.108,-0.001,32.286,-18.138,12.365
1,3364762,341,0.311,-0.004,10.050,0.056,-0.108,-0.001,32.286,-18.138,12.365
1,3364786,340,0.323,-0.007,10.071,0.055,-0.109,-0.001,32.447,-18.620,11.809
1,3364789,342,0.323,-0.007,10.071,0.055,-0.109,-0.001,32.447,-18.620,11.809
1,3364792,340,0.328,-0.018,10.047,0.054,-0.108,-0.001,32.666,-18.737,11.502
1,3364815,340,0.327,0.002,10.045,0.056,-0.109,-0.001,31.891,-18.284,11.736
1,3364819,343,0.353,-0.024,10.085,0.056,-0.109,-0.001,32.315,-17.626,12.029
1,3364823,342,0.353,-0.024,10.085,0.055,-0.108,0.000,32.315,-17.626,12.029
1,3364845,338,0.322,-0.012,10.047,0.055,-0.105,0.000,32.067,-18.489,11.035
1,3364849,336,0.322,-0.001,10.093,0.056,-0.108,-0.001,32.067,-18.489,11.035
1,3364852,338,0.322,-0.001,10.093,0.056,-0.108,-0.001,32.067,-18.489,11.035
1,3364875,339,0.328,-0.010,10.056,0.055,-0.106,-0.001,32.330,-18.416,11.517
1,3364878,337,0.329,0.004,10.085,0.055,-0.109,-0.002,32.330,-18.416,11.517
1,3364936,342,0.318,-0.002,10.057,0.056,-0.106,0.000,31.877,-18.182,11.371
1,3364940,340,0.318,-0.002,10.057,0.056,-0.106,0.000,31.877,-18.182,11.371
1,3364943,340,0.318,-0.002,10.057,0.056,-0.106,0.000,32.417,-18.080,11.707
1,3364965,343,0.318,-0.012,10.064,0.055,-0.109,-0.001,32.461,-18.211,11.546
1,3364969,339,0.318,-0.012,10.064,0.054,-0.109,-0.001,31.847,-17.758,11.429
1,3364996,338,0.318,-0.014,10.061,0.055,-0.109,-0.001,31.935,-18.591,11.269
1,3365056,338,0.322,-0.007,10.067,0.056,-0.106,0.000,32.008,-18.343,12.540
1,3365060,339,0.322,-0.007,10.067,0.056,-0.106,0.000,32.008,-18.343,12.540
1,3365086,341,0.321,-0.007,10.051,0.056,-0.109,0.000,32.008,-18.430,12.292
1,3365116,340,0.322,-0.017,10.065,0.055,-0.106,-0.001,31.701,-18.591,11.678
1,3365120,340,0.322,-0.017,10.065,0.055,-0.106,-0.001,32.271,-18.474,12.467
1,3365124,339,0.287,-0.016,10.027,0.055,-0.108,0.000,32.271,-18.474,12.467
1,3365145,342,0.325,-0.006,10.046,0.057,-0.109,-0.001,31.833,-18.796,12.219
1,3365206,339,0.315,-0.006,10.057,0.054,-0.108,0.000,32.037,-18.781,12.102
1,3365209,340,0.311,-0.010,10.022,0.056,-0.109,-0.001,32.037,-18.781,12.102
1,3365213,340,0.311,-0.010,10.022,0.056,-0.109,-0.001,32.037,-18.781,12.102
1,3365235,341,0.313,-0.023,10.052,0.056,-0.109,0.000,32.096,-18.869,12.306
1,3365266,339,0.318,-0.024,10.026,0.054,-0.108,0.000,32.490,-18.518,12.569
1,3365270,343,0.309,-0.014,10.026,0.056,-0.109,0.000,32.125,-17.773,12.350
1,3365273,342,0.309,-0.014,10.026,0.056,-0.109,0.000,32.125,-17.773,12.350
1,3365295,341,0.317,-0.019,10.038,0.053,-0.110,-0.002,31.979,-18.562,12.262
1,3365326,342,0.316,-0.010,10.059,0.054,-0.108,-0.001,32.490,-18.986,11.897
1,3365330,340,0.316,-0.010,10.059,0.054,-0.108,-0.001,32.490,-18.986,11.897
1,3365333,343,0.316,-0.010,10.059,0.054,-0.108,-0.001,32.330,-18.650,12.555
1,3365336,344,0.339,-0.020,10.051,0.055,-0.109,-0.001,32.330,-18.650,12.555
1,3365356,339,0.321,-0.012,10.063,0.054,-0.108,0.000,32.067,-18.591,12.467
1,3365360,337,0.321,-0.012,10.063,0.054,-0.108,0.000,32.023,-18.591,12.467
1,3365363,339,0.321,-0.012,10.063,0.054,-0.108,0.000,32.023,-18.591,12.467
1,3365385,341,0.307,-0.004,10.064,0.055,-0.108,0.000,32.242,-18.474,11.897
1,3365416,338,0.321,-0.008,10.051,0.056,-0.106,0.000,32.140,-18.620,12.409
1,3365419,340,0.321,-0.008,10.051,0.056,-0.106,0.000,32.154,-18.372,12.131
1,3365423,340,0.313,-0.016,10.043,0.056,-0.110,-0.002,32.154,-18.372,12.131
1,3365446,343,0.318,-0.010,10.055,0.055,-0.108,-0.001,31.964,-18.445,11.956
1,3365536,340,0.330,-0.016,10.037,0.055,-0.108,0.000,32.300,-18.635,12.350
1,3365540,343,0.334,-0.035,10.071,0.055,-0.108,0.001,32.300,-18.635,12.350
1,3365543,339,0.334,-0.035,10.071,0.055,-0.108,0.001,32.300,-18.635,12.350
1,3365565,340,0.317,-0.012,10.050,0.054,-0.104,0.000,32.359,-18.430,12.321
1,3365569,337,0.311,0.002,10.052,0.055,-0.108,-0.001,32.359,-18.430,12.321
1,3365573,339,0.311,0.002,10.052,0.055,-0.108,-0.001,32.637,-18.284,12.394
1,3365595,339,0.317,-0.012,10.067,0.054,-0.106,0.000,31.994,-18.255,12.394
